DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,PLANT_ID,DAILY_YIELD,PERIOD_GENERATION
2020-05-29 07:45:00,22.34573353333333,28.182126799999995,0.188819984,plant1,237.4285714,57.17857140000001
2020-05-29 08:00:00,22.677024466666666,29.930456466666666,0.2336446046666666,plant1,307.0,69.57142859999999
2020-05-29 08:15:00,23.168194600000003,32.699511466666664,0.299662534,plant1,397.7142857,90.7142857
2020-05-29 08:30:00,23.66407273333333,35.258107466666665,0.359172322,plant1,496.8571429,99.14285719999998
2020-05-29 08:45:00,24.082292928571427,37.545538642857146,0.3933412785714285,plant1,622.125,125.26785710000001
2020-05-29 09:00:00,24.37939666666667,40.127750600000006,0.4835685933333334,plant1,757.2857143,135.1607143
2020-05-29 09:15:00,25.400056866666667,47.31288253333333,0.6839935373333333,plant1,947.875,190.5892857
2020-05-29 09:30:00,25.6231832,47.156502466666666,0.4851745126666666,plant1,1119.428571,171.55357099999992
2020-05-29 09:45:00,26.1870668,47.0743288,0.6188715400000001,plant1,1276.125,156.69642900000008
2020-05-29 10:00:00,26.661143,47.86209886666667,0.6259291153333334,plant1,1448.428571,172.30357099999992
2020-05-29 10:15:00,27.280598866666665,56.17617786666667,0.922471946,plant1,1703.0,254.57142900000008
2020-05-29 10:30:00,27.962141933333328,59.34772946666667,0.9426408173333332,plant1,1979.571429,276.5714290000001
2020-05-29 10:45:00,28.6902568,57.816648333333326,0.880648258,plant1,2246.75,267.1785709999999
2020-05-29 11:00:00,28.989419142857145,58.54648692857143,0.89846418,plant1,2519.428571,272.6785709999999
2020-05-29 11:15:00,29.171191466666667,57.72865393333333,0.844823108,plant1,2783.375,263.9464290000001
2020-05-29 11:30:00,29.170436533333337,54.0487796,0.7256673206666666,plant1,2995.428571,212.05357099999992
2020-05-29 11:45:00,29.452115866666663,57.48017959999999,1.0518955426666667,plant1,3223.75,228.32142900000008
2020-05-29 12:00:00,30.0820658,61.4289776,0.875959719333333,plant1,3506.857143,283.1071430000002
2020-05-29 12:15:00,29.980607066666668,58.23431193333333,0.7119324986666667,plant1,3774.875,268.0178569999998
2020-05-29 12:30:00,30.22876786666666,58.4341208,0.907262212,plant1,4042.0,267.125
2020-05-29 12:45:00,30.414278266666667,62.09320066666666,0.964028712,plant1,4327.375,285.375
2020-05-29 13:00:00,31.0336488,63.14266973333333,0.9750077606666668,plant1,4612.857143,285.4821430000002
2020-05-29 13:15:00,31.226418066666668,63.19209206666668,0.906359092,plant1,4882.0,269.1428569999998
2020-05-29 13:30:00,31.451491266666668,58.442191666666666,0.870920262,plant1,5135.125,253.125
2020-05-29 13:45:00,31.4721985,58.874195642857146,0.631655037142857,plant1,5391.714286,256.58928600000036
